Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
6,24h,0.018904,6.900000,52.900000,0.888672,0.930769,0.871154,3,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,1h,0.021186,6.900000,47.200000,4.692383,0.932671,0.822369,3,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,6h,0.021186,6.900000,47.200000,4.692383,0.932671,0.822369,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,12h,0.021186,6.900000,47.200000,4.692383,0.932671,0.822369,3,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,18h,0.021186,6.900000,47.200000,4.692383,0.932671,0.822369,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,24h,0.021186,6.900000,47.200000,4.692383,0.932671,0.822369,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,1h,0.023364,6.900000,42.800000,2.075195,0.980874,0.965847,3,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,6h,0.023364,6.900000,42.800000,2.075195,0.980874,0.965847,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,12h,0.023364,6.900000,42.800000,2.075195,0.980874,0.965847,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,18h,0.023364,6.900000,42.800000,2.075195,0.980874,0.965847,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,24h,0.023364,6.900000,42.800000,2.075195,0.980874,0.965847,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,1h,0.021186,6.900000,47.200000,5.004883,0.816752,0.852284,3,1920,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,6h,0.021186,6.900000,47.200000,5.004883,0.816752,0.852284,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,12h,0.021186,6.900000,47.200000,5.004883,0.816752,0.852284,3,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,18h,0.021186,6.900000,47.200000,5.004883,0.816752,0.852284,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,24h,0.021186,6.900000,47.200000,5.004883,0.816752,0.852284,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1h,0.023364,6.900000,42.800000,2.387695,0.854167,0.983025,3,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,6h,0.023364,6.900000,42.800000,2.387695,0.854167,0.983025,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,12h,0.023364,6.900000,42.800000,2.387695,0.854167,0.983025,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,18h,0.023364,6.900000,42.800000,2.387695,0.854167,0.983025,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,24h,0.023364,6.900000,42.800000,2.387695,0.854167,0.983025,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,1h,0.023364,6.900000,42.800000,6.191406,0.970833,0.966667,3,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,6h,0.023364,6.900000,42.800000,6.191406,0.970833,0.966667,3,320,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,12h,0.023364,6.900000,42.800000,6.191406,0.970833,0.966667,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,18h,0.023364,6.900000,42.800000,6.191406,0.970833,0.966667,3,107,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,24h,0.023364,6.900000,42.800000,6.191406,0.970833,0.966667,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,1h,0.021505,6.900000,46.500000,5.068359,0.971939,0.889213,4,1920,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,6h,0.021505,6.900000,46.500000,5.068359,0.971939,0.889213,4,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,12h,0.021505,6.900000,46.500000,5.068359,0.971939,0.889213,4,163,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,18h,0.021505,6.900000,46.500000,5.068359,0.971939,0.889213,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,24h,0.021505,6.900000,46.500000,5.068359,0.971939,0.889213,4,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,1h,0.023753,6.900000,42.100000,2.451172,1.000000,0.987269,4,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,6h,0.023753,6.900000,42.100000,2.451172,1.000000,0.987269,4,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,12h,0.023753,6.900000,42.100000,2.451172,1.000000,0.987269,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,18h,0.023753,6.900000,42.100000,2.451172,1.000000,0.987269,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,24h,0.023753,6.900000,42.100000,2.451172,1.000000,0.987269,4,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,1h,0.023364,6.900000,42.800000,6.254883,0.977564,0.977564,4,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,6h,0.023364,6.900000,42.800000,6.254883,0.977564,0.977564,4,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,12h,0.023364,6.900000,42.800000,6.254883,0.977564,0.977564,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,18h,0.023364,6.900000,42.800000,6.254883,0.977564,0.977564,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,24h,0.023364,6.900000,42.800000,6.254883,0.977564,0.977564,4,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,1h,0.023364,6.900000,42.800000,6.567383,0.890625,1.000000,4,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,6h,0.023364,6.900000,42.800000,6.567383,0.890625,1.000000,4,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,12h,0.023364,6.900000,42.800000,6.567383,0.890625,1.000000,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,18h,0.023364,6.900000,42.800000,6.567383,0.890625,1.000000,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,24h,0.023364,6.900000,42.800000,6.567383,0.890625,1.000000,4,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,1h,0.023753,6.900000,42.100000,6.630859,1.000000,1.000000,5,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,6h,0.023753,6.900000,42.100000,6.630859,1.000000,1.000000,5,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,12h,0.023753,6.900000,42.100000,6.630859,1.000000,1.000000,5,163,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,18h,0.023753,6.900000,42.100000,6.630859,1.000000,1.000000,5,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,24h,0.023753,6.900000,42.100000,6.630859,1.000000,1.000000,5,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
